Type	Label
ticker	WDAY
ticker	WDC
ticker	WDFC
ticker	WDR
ticker	WEC
ticker	WEGMANS
ticker	WELL
ticker	WEMIX
ticker	WES
ticker	WEX
ticker	WF
ticker	WF...
ticker	WFAFY
ticker	WFC
ticker	WFC$V
ticker	WFC$Y
ticker	WFC.V
ticker	WFC.Y
ticker	WFM
ticker	WFMIX
ticker	WFT
ticker	WFTXX
ticker	WGP
ticker	WH
ticker	WHR
ticker	WIN
ticker	WINA
ticker	WIRE
ticker	WIT
ticker	WIW
ticker	WJRYY
ticker	WK
ticker	WKHS
ticker	WLFC
ticker	WLK
ticker	WLL
ticker	WLTW
ticker	WLY
ticker	WM
ticker	WMB
ticker	WMG
ticker	WMGI
ticker	WMS
ticker	WMT
ticker	WOCKPHARMA
ticker	WOLF
ticker	WOLWF
ticker	WOOF
ticker	WOR
ticker	WORK
ticker	WP
ticker	WPC
ticker	WPM
ticker	WPP
ticker	WPPGY
ticker	WPX
ticker	WPZ
ticker	WPZ........................................................................................................................................WMB
ticker	WRAP
ticker	WRB
ticker	WRK
ticker	WRK.V
ticker	WSC
ticker	WSH
ticker	WSM
ticker	WSO
ticker	WST
ticker	WSTL
ticker	WTKWY
ticker	WTR
ticker	WTRG
ticker	WTS
ticker	WTW
ticker	WU
ticker	WW
ticker	WWD
ticker	WWE
ticker	WWR
ticker	WY
ticker	WYNN
ticker	X
ticker	XBI
ticker	XEL
ticker	XER.BE
ticker	XGL
ticker	XHR
ticker	XL
ticker	XLC
ticker	XLE
ticker	XLF
ticker	XLI
ticker	XLK
ticker	XLM
ticker	XLNX
ticker	XLP
ticker	XLS
ticker	XLS-WI
ticker	XLS.WI
ticker	XLU
ticker	XLV
ticker	XNGSY
ticker	XNNHQ
ticker	XOM
ticker	XOMA
ticker	XON
ticker	XONE
ticker	XP
ticker	XPER
ticker	XPO
ticker	XPOI
ticker	XPRO
ticker	XRAY
ticker	XRX
ticker	XSLV
ticker	XSOE
ticker	XSP
ticker	XT
ticker	XTXI
ticker	XXX
ticker	XYIGY
ticker	XYL
ticker	Y
ticker	YACKX
ticker	YAMHY
ticker	YARIY
ticker	YCS
ticker	YELL
ticker	YELP
ticker	YETI
ticker	YHOO
ticker	YNDX
ticker	YOU
ticker	YPF
ticker	YRD
ticker	YTEN
ticker	YTRA
ticker	YUM
ticker	YUMC
ticker	Z
ticker	ZAYO
ticker	ZBH
ticker	ZBRA
ticker	ZD
ticker	ZEN
ticker	ZG
ticker	ZGEN
ticker	ZIMV
ticker	ZION
ticker	ZIOP
ticker	ZM
ticker	ZMLP
ticker	ZN
ticker	ZNGA
ticker	ZNGA.SW
ticker	ZS
ticker	ZTS
ticker	ZUO
ticker	ZURVY
ticker	ZYNE
ticker	^MWE
ticker	^RGP
ticker	ffhrx
ticker	ffrhx
ticker	fikmx
ticker	fstfx
bill	hconres1-115
bill	hconres1-116
bill	hconres1-117
bill	hconres10-115
bill	hconres10-116
bill	hconres10-117
bill	hconres100-115
bill	hconres100-116
bill	hconres101-115
bill	hconres101-116
bill	hconres102-115
bill	hconres102-116
bill	hconres103-115
bill	hconres103-116
bill	hconres104-115
bill	hconres104-116
bill	hconres105-114
bill	hconres105-115
bill	hconres105-116
bill	hconres106-114
bill	hconres106-115
bill	hconres106-116
bill	hconres107-114
bill	hconres107-115
bill	hconres107-116
bill	hconres108-114
bill	hconres108-115
bill	hconres108-116
bill	hconres109-114
bill	hconres109-115
bill	hconres109-116
bill	hconres11-115
bill	hconres11-116
bill	hconres11-117
bill	hconres110-114
bill	hconres110-115
bill	hconres110-116
bill	hconres111-114
bill	hconres111-115
bill	hconres111-116
bill	hconres112-114
bill	hconres112-115
bill	hconres112-116
bill	hconres113-114
bill	hconres113-115
bill	hconres113-116
bill	hconres114-114
bill	hconres114-115
bill	hconres114-116
bill	hconres115-114
bill	hconres115-115
bill	hconres115-116
bill	hconres116-114
bill	hconres116-115
bill	hconres116-116
bill	hconres117-114
bill	hconres117-115
bill	hconres117-116
bill	hconres118-114
bill	hconres118-115
bill	hconres118-116
bill	hconres119-114
bill	hconres119-115
bill	hconres119-116
bill	hconres12-115
bill	hconres12-116
bill	hconres12-117
bill	hconres120-114
bill	hconres120-115
bill	hconres120-116
bill	hconres121-114
bill	hconres121-115
bill	hconres121-116
bill	hconres122-114
bill	hconres122-115
bill	hconres122-116
bill	hconres123-114
bill	hconres123-115
bill	hconres123-116
bill	hconres124-114
bill	hconres124-115
bill	hconres124-116
bill	hconres125-114
bill	hconres125-115
bill	hconres125-116
bill	hconres126-114
bill	hconres126-115
bill	hconres126-116
bill	hconres127-114
bill	hconres127-115
bill	hconres127-116
bill	hconres128-114
bill	hconres128-115
bill	hconres128-116
bill	hconres129-114
bill	hconres129-115
bill	hconres13-115
bill	hconres13-116
bill	hconres13-117
bill	hconres130-114
bill	hconres130-115
bill	hconres131-114
bill	hconres131-115
bill	hconres132-114
bill	hconres132-115
bill	hconres133-114
bill	hconres133-115
bill	hconres134-114
bill	hconres134-115
bill	hconres135-114
bill	hconres135-115
bill	hconres136-114
bill	hconres136-115
bill	hconres137-114
bill	hconres137-115
bill	hconres138-114
bill	hconres138-115
bill	hconres139-114
bill	hconres139-115
bill	hconres14-115
bill	hconres14-116
bill	hconres14-117
bill	hconres140-114
bill	hconres140-115
bill	hconres141-114
bill	hconres141-115
bill	hconres142-114
bill	hconres142-115
bill	hconres143-114
bill	hconres143-115
bill	hconres144-114
bill	hconres144-115
bill	hconres145-114
bill	hconres145-115
bill	hconres146-114
bill	hconres146-115
bill	hconres147-114
bill	hconres147-115
bill	hconres148-114
bill	hconres148-115
bill	hconres149-114
bill	hconres149-115
bill	hconres15-115
bill	hconres15-116
bill	hconres15-117
bill	hconres150-114
bill	hconres151-114
bill	hconres152-114
bill	hconres153-114
bill	hconres154-114
bill	hconres155-114
bill	hconres156-114
bill	hconres157-114
bill	hconres158-114
bill	hconres159-114
bill	hconres16-113
bill	hconres16-115
bill	hconres16-116
bill	hconres16-117
bill	hconres160-114
bill	hconres161-114
bill	hconres162-114
bill	hconres163-114
bill	hconres164-114
bill	hconres165-114
bill	hconres166-114
bill	hconres167-114
bill	hconres168-114
bill	hconres169-114
bill	hconres17-114
bill	hconres17-115
bill	hconres17-116
bill	hconres17-117
bill	hconres170-114
bill	hconres171-114
bill	hconres172-114
bill	hconres173-114
bill	hconres174-114
bill	hconres175-114
bill	hconres176-114
bill	hconres177-114
bill	hconres178-114
bill	hconres179-114
bill	hconres18-115
bill	hconres18-116
bill	hconres18-117
bill	hconres180-114
bill	hconres181-114
bill	hconres182-114
bill	hconres183-114
bill	hconres19-115
bill	hconres19-116
bill	hconres19-117
bill	hconres2-115
bill	hconres2-116
bill	hconres2-117
bill	hconres20-115
bill	hconres20-116
bill	hconres20-117
bill	hconres21-115
bill	hconres21-116
bill	hconres21-117
bill	hconres22-115
bill	hconres22-116
bill	hconres22-117
bill	hconres23-115
bill	hconres23-116
bill	hconres23-117
bill	hconres24-114
bill	hconres24-115
bill	hconres24-116
bill	hconres24-117
bill	hconres25-113
bill	hconres25-114
bill	hconres25-115
bill	hconres25-116
bill	hconres25-117
bill	hconres26-115
bill	hconres26-116
bill	hconres26-117
bill	hconres27-114
bill	hconres27-115
bill	hconres27-116
bill	hconres27-117
bill	hconres28-115
bill	hconres28-116
bill	hconres28-117
bill	hconres29-115
bill	hconres29-116
bill	hconres29-117
bill	hconres3-115
bill	hconres3-116
bill	hconres3-117
bill	hconres30-115
bill	hconres30-116
bill	hconres30-117
bill	hconres31-115
bill	hconres31-116
bill	hconres31-117
bill	hconres32-115
bill	hconres32-116
bill	hconres32-117
bill	hconres33-115
bill	hconres33-116
bill	hconres33-117
bill	hconres34-115
bill	hconres34-116
bill	hconres34-117
bill	hconres35-115
bill	hconres35-116
bill	hconres35-117
bill	hconres36-115
bill	hconres36-116
bill	hconres36-117
bill	hconres37-115
bill	hconres37-116
bill	hconres37-117
bill	hconres38-115
bill	hconres38-116
bill	hconres38-117
bill	hconres39-115
bill	hconres39-116
bill	hconres39-117
bill	hconres4-115
bill	hconres4-116
bill	hconres4-117
bill	hconres40-115
bill	hconres40-116
bill	hconres40-117
bill	hconres41-115
bill	hconres41-116
bill	hconres41-117
bill	hconres42-115
bill	hconres42-116
bill	hconres42-117
bill	hconres43-115
bill	hconres43-116
bill	hconres43-117
bill	hconres44-115
bill	hconres44-116
bill	hconres44-117
bill	hconres45-115
bill	hconres45-116
bill	hconres45-117
bill	hconres46-115
bill	hconres46-116
bill	hconres46-117
bill	hconres47-115
bill	hconres47-116
bill	hconres47-117
bill	hconres48-115
bill	hconres48-116
bill	hconres48-117
bill	hconres49-115
bill	hconres49-116
bill	hconres49-117
bill	hconres5-115
bill	hconres5-116
bill	hconres5-117
bill	hconres50-115
bill	hconres50-116
bill	hconres50-117
bill	hconres51-115
bill	hconres51-116
bill	hconres51-117
bill	hconres52-115
bill	hconres52-116
bill	hconres52-117
bill	hconres53-115
bill	hconres53-116
bill	hconres53-117
bill	hconres54-115
bill	hconres54-116
bill	hconres54-117
bill	hconres55-115
bill	hconres55-116
bill	hconres55-117
bill	hconres56-115
bill	hconres56-116
bill	hconres56-117
bill	hconres57-115
bill	hconres57-116
bill	hconres57-117
bill	hconres58-115
bill	hconres58-116
bill	hconres58-117
bill	hconres59-115
bill	hconres59-116
bill	hconres59-117
bill	hconres6-115
bill	hconres6-116
bill	hconres6-117
bill	hconres60-115
bill	hconres60-116
bill	hconres60-117
bill	hconres61-115
bill	hconres61-116
bill	hconres61-117
bill	hconres62-115
bill	hconres62-116
bill	hconres62-117
bill	hconres63-115
bill	hconres63-116
bill	hconres63-117
bill	hconres64-115
bill	hconres64-116
bill	hconres64-117
bill	hconres65-115
bill	hconres65-116
bill	hconres65-117
bill	hconres66-115
bill	hconres66-116
bill	hconres67-115
bill	hconres67-116
bill	hconres68-115
bill	hconres68-116
bill	hconres69-115
bill	hconres69-116
bill	hconres7-115
bill	hconres7-116
bill	hconres7-117
bill	hconres70-115
bill	hconres70-116
bill	hconres71-115
bill	hconres71-116
bill	hconres72-115
bill	hconres72-116
bill	hconres73-115
bill	hconres73-116
bill	hconres74-115
bill	hconres74-116
bill	hconres75-115
bill	hconres75-116
bill	hconres76-115
bill	hconres76-116
bill	hconres77-115
bill	hconres77-116
bill	hconres78-115
bill	hconres78-116
bill	hconres79-115
bill	hconres79-116
bill	hconres8-115
bill	hconres8-116
bill	hconres8-117
bill	hconres80-115
bill	hconres80-116
bill	hconres81-115
bill	hconres81-116
bill	hconres82-115
bill	hconres82-116
bill	hconres83-115
bill	hconres83-116
bill	hconres84-115
bill	hconres84-116
bill	hconres85-115
bill	hconres85-116
bill	hconres86-115
bill	hconres86-116
bill	hconres87-115
bill	hconres87-116
bill	hconres88-115
bill	hconres88-116
bill	hconres89-114
bill	hconres89-115
bill	hconres89-116
bill	hconres9-115
bill	hconres9-116
bill	hconres9-117
bill	hconres90-115
bill	hconres90-116
bill	hconres91-115
bill	hconres91-116
bill	hconres92-115
bill	hconres92-116
bill	hconres93-115
bill	hconres93-116
bill	hconres94-115
bill	hconres94-116
bill	hconres95-115
bill	hconres95-116
bill	hconres96-113
bill	hconres96-115
bill	hconres96-116
bill	hconres97-115
bill	hconres97-116
bill	hconres98-115
bill	hconres98-116
bill	hconres99-115
bill	hconres99-116
bill	hjres1-115
bill	hjres1-116
bill	hjres1-117
bill	hjres10-115
bill	hjres10-116
bill	hjres10-117
bill	hjres100-114
bill	hjres100-115
bill	hjres100-116
bill	hjres101-114
bill	hjres101-115
bill	hjres101-116
bill	hjres102-114
bill	hjres102-115
bill	hjres102-116
bill	hjres103-114
bill	hjres103-115
bill	hjres103-116
bill	hjres104-114
bill	hjres104-115
bill	hjres104-116
bill	hjres105-114
bill	hjres105-115
bill	hjres105-116
bill	hjres106-114
bill	hjres106-115
bill	hjres106-116
bill	hjres107-114
bill	hjres107-115
bill	hjres107-116
bill	hjres108-114
bill	hjres108-115
bill	hjres109-115
bill	hjres11-115
bill	hjres11-116
bill	hjres11-117
bill	hjres110-115
bill	hjres110-116
bill	hjres110-117
bill	hjres111-115
bill	hjres112-115
bill	hjres113-115
bill	hjres114-115
bill	hjres115-115
bill	hjres116-115
bill	hjres117-115
bill	hjres118-115
bill	hjres119-115
bill	hjres12-115
bill	hjres12-116
bill	hjres12-117
bill	hjres120-115
bill	hjres121-115
bill	hjres122-115
bill	hjres123-115
bill	hjres124-115
bill	hjres125-115
bill	hjres126-115
bill	hjres127-115
bill	hjres128-115
bill	hjres129-115
bill	hjres13-115
bill	hjres13-116
bill	hjres13-117
bill	hjres130-115
bill	hjres131-115
bill	hjres132-115
bill	hjres133-115
bill	hjres134-115
bill	hjres135-115
bill	hjres136-115
bill	hjres137-115
bill	hjres138-115
bill	hjres139-115
bill	hjres14-115
bill	hjres14-116
bill	hjres14-117
bill	hjres140-115
bill	hjres141-115
bill	hjres142-115
bill	hjres143-115
bill	hjres144-115
bill	hjres145-115
bill	hjres146-115
bill	hjres15-115
bill	hjres15-116
bill	hjres15-117
bill	hjres16-115
bill	hjres16-116
bill	hjres16-117
bill	hjres1625-115
bill	hjres17-115
bill	hjres17-116
bill	hjres17-117
bill	hjres18-115
bill	hjres18-116
bill	hjres18-117
bill	hjres19-115
bill	hjres19-116
bill	hjres19-117
bill	hjres2-115
bill	hjres2-116
bill	hjres2-117
bill	hjres20-115
bill	hjres20-116
bill	hjres20-117
bill	hjres21-115
bill	hjres21-116
bill	hjres21-117
bill	hjres22-115
bill	hjres22-116
bill	hjres22-117
bill	hjres23-115
bill	hjres23-116
bill	hjres23-117
bill	hjres24-115
bill	hjres24-116
bill	hjres24-117
bill	hjres25-115
bill	hjres25-116
bill	hjres25-117
bill	hjres26-115
bill	hjres26-116
bill	hjres26-117
bill	hjres27-115
bill	hjres27-116
bill	hjres27-117
bill	hjres28-115
bill	hjres28-116
bill	hjres28-117
bill	hjres29-114
bill	hjres29-115
bill	hjres29-116
bill	hjres29-117
bill	hjres3-115
bill	hjres3-116
bill	hjres3-117
bill	hjres30-115
bill	hjres30-116
bill	hjres30-117
bill	hjres31-115
bill	hjres31-116
bill	hjres31-117
bill	hjres32-115
bill	hjres32-116
bill	hjres32-117
bill	hjres33-115
bill	hjres33-116
bill	hjres33-117
bill	hjres34-115
bill	hjres34-116
bill	hjres34-117
bill	hjres35-115
bill	hjres35-116
bill	hjres35-117
bill	hjres36-115
bill	hjres36-116
bill	hjres36-117
bill	hjres36-38-116
bill	hjres37-115
bill	hjres37-116
bill	hjres37-117
bill	hjres38-115
bill	hjres38-116
bill	hjres38-117
bill	hjres39-115
bill	hjres39-116
bill	hjres39-117
bill	hjres4-115
bill	hjres4-116
bill	hjres4-117
bill	hjres40-115
bill	hjres40-116
bill	hjres40-117
bill	hjres41-115
bill	hjres41-116
bill	hjres41-117
bill	hjres42-115
bill	hjres42-116
bill	hjres42-117
bill	hjres43-115
bill	hjres43-116
bill	hjres43-117
bill	hjres44-114
bill	hjres44-115
bill	hjres44-116
bill	hjres44-117
bill	hjres45-115
bill	hjres45-116
bill	hjres45-117
bill	hjres46-115
bill	hjres46-116
bill	hjres46-117
bill	hjres47-115
bill	hjres47-116
bill	hjres47-117
bill	hjres48-115
bill	hjres48-116
bill	hjres48-117
bill	hjres49-115
bill	hjres49-116
bill	hjres49-117
bill	hjres5-115
bill	hjres5-116
bill	hjres5-117
bill	hjres50-115
bill	hjres50-116
bill	hjres50-117
bill	hjres51-115
bill	hjres51-116
bill	hjres51-117
bill	hjres52-115
bill	hjres52-116
bill	hjres52-117
bill	hjres53-115
bill	hjres53-116
bill	hjres53-117
bill	hjres54-115
bill	hjres54-116
bill	hjres54-117
bill	hjres55-115
bill	hjres55-116
bill	hjres55-117
bill	hjres56-114
bill	hjres56-115
bill	hjres56-116
bill	hjres56-117
bill	hjres57-115
bill	hjres57-116
bill	hjres57-117
bill	hjres58-115
bill	hjres58-116
bill	hjres58-117
bill	hjres59-113
bill	hjres59-115
bill	hjres59-116
bill	hjres59-117
bill	hjres6-115
bill	hjres6-116
bill	hjres6-117
bill	hjres60-115
bill	hjres60-116
bill	hjres60-117
bill	hjres61-114
bill	hjres61-115
bill	hjres61-116
bill	hjres61-117
bill	hjres62-115
bill	hjres62-116
bill	hjres62-117
bill	hjres63-114
bill	hjres63-115
bill	hjres63-116
bill	hjres63-117
bill	hjres64-115
bill	hjres64-116
bill	hjres64-117
bill	hjres65-115
bill	hjres65-116
bill	hjres65-117
bill	hjres66-115
bill	hjres66-116
bill	hjres66-117
bill	hjres67-115
bill	hjres67-116
bill	hjres67-117
bill	hjres68-115
bill	hjres68-116
bill	hjres69-115
bill	hjres69-116
bill	hjres7-115
bill	hjres7-116
bill	hjres7-117
bill	hjres70-115
bill	hjres70-116
bill	hjres71-114
bill	hjres71-115
bill	hjres71-116
bill	hjres72-114
bill	hjres72-115
bill	hjres72-116
bill	hjres73-115
bill	hjres73-116
bill	hjres74-114
bill	hjres74-115
bill	hjres74-116
bill	hjres75 and 78-114
bill	hjres75-114
bill	hjres75-115
bill	hjres75-116
bill	hjres76-115
bill	hjres76-116
bill	hjres77-115
bill	hjres77-116
bill	hjres78-114
bill	hjres78-115
bill	hjres78-116
bill	hjres79-115
bill	hjres79-116
bill	hjres8-115
bill	hjres8-116
bill	hjres8-117
bill	hjres80-114
bill	hjres80-115
bill	hjres80-116
bill	hjres81-114
bill	hjres81-115
bill	hjres81-116
bill	hjres82-114
bill	hjres82-115
bill	hjres82-116
bill	hjres83-114
bill	hjres83-115
bill	hjres83-116
bill	hjres84-114
bill	hjres84-115
bill	hjres84-116
bill	hjres85-114
bill	hjres85-115
bill	hjres85-116
bill	hjres86-114
bill	hjres86-115
bill	hjres86-116
bill	hjres87-114
bill	hjres87-115
bill	hjres87-116
bill	hjres88-114
bill	hjres88-115
bill	hjres88-116
bill	hjres89-114
bill	hjres89-115
bill	hjres89-116
bill	hjres9-115
bill	hjres9-116
bill	hjres9-117
bill	hjres90-114
bill	hjres90-115
bill	hjres90-116
bill	hjres91-114
bill	hjres91-115
bill	hjres92-114
bill	hjres92-115
bill	hjres92-116
bill	hjres93-114
bill	hjres93-115
bill	hjres93-116
bill	hjres94-114
bill	hjres94-115
bill	hjres94-116
bill	hjres95-114
bill	hjres95-115
bill	hjres95-116
bill	hjres96-114
bill	hjres96-115
bill	hjres96-116
bill	hjres97-114
bill	hjres97-115
bill	hjres97-116
bill	hjres98-114
bill	hjres98-115
bill	hjres98-116
bill	hjres99-114
bill	hjres99-115
bill	hr-115
bill	hr0000-114
bill	hr0000-115
bill	hr0000-116
bill	hr0000-117
bill	hr0022-114
bill	hr0244-115
bill	hr0338-115
bill	hr0723-115
bill	hr1, 199-115
bill	hr1-114
bill	hr1-115
bill	hr1-116
bill	hr1-117
bill	hr10-115
bill	hr10-116
bill	hr100-115
bill	hr100-116
bill	hr100-117
bill	hr1000-115
bill	hr1000-116
bill	hr1000-117
bill	hr1001-114
bill	hr1001-115
bill	hr1001-116
bill	hr1001-117
bill	hr1002-115
bill	hr1002-116
bill	hr1002-117
bill	hr1003-115
bill	hr1003-116
bill	hr1003-117
bill	hr1004-115
bill	hr1004-116
bill	hr1004-117
bill	hr1005-115
bill	hr1005-116
bill	hr1005-117
bill	hr1006-115
bill	hr1006-116
bill	hr1006-117
bill	hr1007-115
bill	hr1007-116
bill	hr1007-117
bill	hr1008-115
bill	hr1008-116
bill	hr1008-117
bill	hr1009-115
bill	hr1009-116
bill	hr1009-117
bill	hr101-115
bill	hr101-116
bill	hr101-117
bill	hr1010-113
bill	hr1010-115
bill	hr1010-116
bill	hr1010-117
bill	hr1011-115
bill	hr1011-116
bill	hr1011-117
bill	hr1012-115
bill	hr1012-116
bill	hr1012-117
bill	hr1013-115
bill	hr1013-116
bill	hr1013-117
bill	hr1014-115
bill	hr1014-116
bill	hr1014-117
bill	hr1015-115
bill	hr1015-116
bill	hr1015-117
bill	hr1016-115
bill	hr1016-116
bill	hr1016-117
bill	hr1017-115
bill	hr1017-116
bill	hr1017-117
bill	hr1018-114
bill	hr1018-115
bill	hr1018-116
bill	hr1018-117
bill	hr1019-115
bill	hr1019-116
bill	hr1019-117
bill	hr102-115
bill	hr102-116
bill	hr102-117
bill	hr1020-113
bill	hr1020-114
bill	hr1020-115
bill	hr1020-116
bill	hr1020-117
bill	hr1021-114
bill	hr1021-115
bill	hr1021-116
bill	hr1021-117
bill	hr1022-115
bill	hr1022-116
bill	hr1022-117
bill	hr1023-114
bill	hr1023-115
bill	hr1023-116
bill	hr1023-117
bill	hr1024-115
bill	hr1024-116
bill	hr1024-117
bill	hr1025-115
bill	hr1025-116
bill	hr1025-117
bill	hr1026-115
bill	hr1026-116
bill	hr1026-117
bill	hr1027-114
bill	hr1027-115
bill	hr1027-116
bill	hr1027-117
bill	hr1028-115
bill	hr1028-116
bill	hr1028-117
bill	hr1029-114
bill	hr1029-115
bill	hr1029-116
bill	hr1029-117
bill	hr103-115
bill	hr103-116
bill	hr103-117
bill	hr1030-114
bill	hr1030-115
bill	hr1030-116
bill	hr1030-117
bill	hr1031-114
bill	hr1031-115
bill	hr1031-116
bill	hr1031-117
bill	hr1032-115
bill	hr1032-116
bill	hr1032-117
bill	hr1033-115
bill	hr1033-116
bill	hr1033-117
bill	hr1034-115
bill	hr1034-116
bill	hr1034-117
bill	hr1035-115
bill	hr1035-116
bill	hr1035-117
bill	hr1036-115
bill	hr1036-116
bill	hr1036-117
bill	hr1037-114
bill	hr1037-115
bill	hr1037-116
bill	hr1037-117
bill	hr1038-115
bill	hr1038-116
bill	hr1038-117
bill	hr10385-115
bill	hr1039-115
bill	hr1039-116
bill	hr1039-117
bill	hr104-114
bill	hr104-115
bill	hr104-116
bill	hr104-117
bill	hr1040-115
bill	hr1040-116
bill	hr1040-117
bill	hr1041-115
bill	hr1041-116
bill	hr1041-117
bill	hr1042-115
bill	hr1042-116
bill	hr1042-117
bill	hr1043-114
bill	hr1043-115
bill	hr1043-116
bill	hr1043-117
bill	hr1044-115
bill	hr1044-116
bill	hr1044-117
bill	hr1045-115
bill	hr1045-116
bill	hr1045-117
bill	hr1046-115
bill	hr1046-116
bill	hr1046-117
bill	hr1047-115
bill	hr1047-116
bill	hr1047-117
bill	hr1048-115
bill	hr1048-116
bill	hr1048-117
bill	hr1049-115
bill	hr1049-116
bill	hr1049-117
bill	hr105-115
bill	hr105-116
bill	hr105-117
bill	hr1050-115
bill	hr1050-116
bill	hr1050-117
bill	hr1051-115
bill	hr1051-116
bill	hr1051-117
bill	hr1052-114
bill	hr1052-115
bill	hr1052-116
bill	hr1052-117
bill	hr1053-114
bill	hr1053-115
bill	hr1053-116
bill	hr1053-117
bill	hr1054-115
bill	hr1054-116
bill	hr1054-117
bill	hr1055-115
bill	hr1055-116
bill	hr1055-117
bill	hr1056-115
bill	hr1056-116
bill	hr1056-117
bill	hr1057-114
bill	hr1057-115
bill	hr1057-116
bill	hr1057-117
bill	hr1058-115
bill	hr1058-116
bill	hr1058-117
bill	hr1059-115
bill	hr1059-116
bill	hr1059-117
bill	hr106-115
bill	hr106-116
bill	hr106-117
bill	hr1060-115
bill	hr1060-116
bill	hr1060-117
bill	hr1061-115
bill	hr1061-116
bill	hr1061-117
bill	hr1062-114
bill	hr1062-115
bill	hr1062-116
bill	hr1062-117
bill	hr1063-115
bill	hr1063-116
bill	hr1063-117
bill	hr1064-115
bill	hr1064-116
bill	hr1064-117
bill	hr1065-115
bill	hr1065-116
bill	hr1065-117
bill	hr1066-115
bill	hr1066-116
bill	hr1066-117
bill	hr1067-115
bill	hr1067-116
bill	hr1067-117
bill	hr1068-115
bill	hr1068-116
bill	hr1068-117
bill	hr1069-115
bill	hr1069-116
bill	hr1069-117
bill	hr107-115
bill	hr107-116
bill	hr107-117
bill	hr1070-115
bill	hr1070-116
bill	hr1070-117
bill	hr1071-115
bill	hr1071-116
bill	hr1071-117
bill	hr1072-115
bill	hr1072-116
bill	hr1072-117
bill	hr1073-114
bill	hr1073-115
bill	hr1073-116
bill	hr1073-117
bill	hr1074-113
bill	hr1074-114
bill	hr1074-115
bill	hr1074-116
bill	hr1074-117
bill	hr1075-110
bill	hr1075-115
bill	hr1075-116
bill	hr1075-117
bill	hr1076-115
bill	hr1076-116
bill	hr1076-117
bill	hr1077-113
bill	hr1077-115
bill	hr1077-116
bill	hr1077-117
bill	hr1078-114
bill	hr1078-115
bill	hr1078-116
bill	hr1078-117
bill	hr1079-115
bill	hr1079-116
bill	hr1079-117
bill	hr108-115
bill	hr108-116
bill	hr108-117
bill	hr1080-115
bill	hr1080-116
bill	hr1080-117
bill	hr1081-115
bill	hr1081-116
bill	hr1081-117
bill	hr1082-115
bill	hr1082-116
bill	hr1082-117
bill	hr1083-114
bill	hr1083-115
bill	hr1083-116
bill	hr1083-117
bill	hr1084-115
bill	hr1084-116
bill	hr1084-117
bill	hr1085-115
bill	hr1085-116
bill	hr1085-117
bill	hr1086-115
bill	hr1086-116
bill	hr1086-117
bill	hr1087-114
bill	hr1087-115
bill	hr1087-116
bill	hr1087-117
bill	hr1088-115
bill	hr1088-116
bill	hr1088-117
bill	hr1089-115
bill	hr1089-116
bill	hr1089-117
bill	hr109-115
bill	hr109-116
bill	hr109-117
bill	hr1090-114
bill	hr1090-115
bill	hr1090-116
bill	hr1090-117
bill	hr1091-115
bill	hr1091-116
bill	hr1091-117
bill	hr1092-115
bill	hr1092-116
bill	hr1092-117
bill	hr1093-115
bill	hr1093-116
bill	hr1093-117
bill	hr1094-115
bill	hr1094-116
bill	hr1094-117
bill	hr1095-115
bill	hr1095-116
bill	hr1095-117
bill	hr1096-115
bill	hr1096-116
bill	hr1096-117
bill	hr1097-115
bill	hr1097-116
bill	hr1097-117
bill	hr1098-115
bill	hr1098-116
bill	hr1098-117
bill	hr1099-115
bill	hr1099-116
bill	hr1099-117
bill	hr11-116
bill	hr110-115
bill	hr110-116
bill	hr110-117
bill	hr1100-115
bill	hr1100-116
bill	hr1100-117
bill	hr1101-114
bill	hr1101-115
bill	hr1101-116
bill	hr1101-117
bill	hr1102-114
bill	hr1102-115
bill	hr1102-116
bill	hr1102-117
bill	hr1103-115
bill	hr1103-116
bill	hr1103-117
bill	hr1104-115
bill	hr1104-116
bill	hr1104-117
bill	hr1105-113
bill	hr1105-114
bill	hr1105-115
bill	hr1105-116
bill	hr1105-117
bill	hr1106-113
bill	hr1106-115
bill	hr1106-116
bill	hr1106-117
bill	hr1107-115
bill	hr1107-116
bill	hr1107-117
bill	hr1108-115
bill	hr1108-116
bill	hr1108-117
bill	hr1109-115
bill	hr1109-116
bill	hr1109-117
bill	hr111-115
bill	hr111-116
bill	hr111-117
bill	hr1110-115
bill	hr1110-116
bill	hr1110-117
bill	hr1111-115
bill	hr1111-116
bill	hr1111-117
bill	hr1112-115
bill	hr1112-116
bill	hr1112-117
bill	hr1113-115
bill	hr1113-116
bill	hr1113-117
bill	hr1114-115
bill	hr1114-116
bill	hr1114-117
bill	hr1115-115
bill	hr1115-116
bill	hr1115-117
bill	hr1116-115
bill	hr1116-116
bill	hr1116-117
bill	hr1117-114
bill	hr1117-115
bill	hr1117-116
bill	hr1117-117
bill	hr1118-115
bill	hr1118-116
bill	hr1118-117
bill	hr1119-115
bill	hr1119-116
bill	hr1119-117
bill	hr112-115
bill	hr112-116
bill	hr112-117
bill	hr1120-114
bill	hr1120-115
bill	hr1120-116
bill	hr1120-117
bill	hr1121-115
bill	hr1121-116
bill	hr1121-117
bill	hr1122-115
bill	hr1122-116
bill	hr1122-117
bill	hr1123-115
bill	hr1123-116
bill	hr1123-117
bill	hr1124-115
bill	hr1124-116
bill	hr1124-117
bill	hr1125-115
bill	hr1125-116
